ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,DAY_OF_WEEK,total_flights,delay_rate
13930,12339,2,65,12.307692307692308
13930,12339,3,46,15.217391304347828
13930,12339,4,53,13.20754716981132
13930,12339,5,52,15.384615384615385
13930,12339,6,47,33.33333333333333
13930,12339,7,56,21.818181818181817
13930,12441,1,19,21.052631578947366
13930,12441,2,19,21.052631578947366
13930,12441,3,16,31.25
13930,12441,4,15,33.33333333333333
13930,12441,5,15,40.0
13930,12441,6,16,43.75
13930,12441,7,15,20.0
13930,12451,1,30,13.333333333333334
13930,12451,2,20,20.0
13930,12451,3,16,18.75
13930,12451,4,23,17.391304347826086
13930,12451,5,17,29.411764705882355
13930,12451,6,16,43.75
13930,12451,7,24,29.166666666666668
13930,12478,1,29,17.24137931034483
13930,12478,2,29,13.793103448275861
13930,12478,3,21,9.523809523809524
13930,12478,4,20,40.0
13930,12478,5,24,12.5
13930,12478,6,20,40.0
13930,12478,7,24,20.833333333333336
13930,12511,1,5,20.0
13930,12511,2,5,0.0
13930,12511,3,4,0.0
13930,12511,4,4,0.0
13930,12511,5,4,25.0
13930,12511,6,4,25.0
13930,12511,7,4,50.0
13930,12559,1,5,40.0
13930,12559,2,5,40.0
13930,12559,3,4,0.0
13930,12559,4,4,0.0
13930,12559,5,4,25.0
13930,12559,6,4,0.0
13930,12559,7,4,50.0
13930,12878,1,10,10.0
13930,12878,2,5,20.0
13930,12878,3,4,25.0
13930,12878,4,8,12.5
13930,12878,5,8,25.0
13930,12878,6,4,50.0
13930,12878,7,8,62.5
13930,12884,1,11,18.181818181818183
13930,12884,2,10,0.0
13930,12884,3,8,12.5
13930,12884,4,8,25.0
13930,12884,5,8,12.5
13930,12884,6,8,25.0
13930,12884,7,8,12.5
13930,12889,1,88,18.181818181818183
13930,12889,2,75,9.333333333333334
13930,12889,3,55,16.363636363636363
13930,12889,4,65,24.615384615384617
13930,12889,5,73,29.577464788732392
13930,12889,6,60,27.11864406779661
13930,12889,7,65,21.53846153846154
13930,12892,1,110,16.51376146788991
13930,12892,2,91,20.0
13930,12892,3,76,23.684210526315788
13930,12892,4,87,13.793103448275861
13930,12892,5,89,17.97752808988764
13930,12892,6,75,28.000000000000004
13930,12892,7,88,13.636363636363635
13930,12945,1,36,19.444444444444446
13930,12945,2,36,8.333333333333332
13930,12945,3,26,7.6923076923076925
13930,12945,4,27,18.51851851851852
13930,12945,5,29,17.24137931034483
13930,12945,6,23,27.27272727272727
13930,12945,7,29,24.137931034482758
13930,12953,1,173,19.653179190751445
13930,12953,2,174,9.770114942528735
13930,12953,3,138,24.264705882352942
13930,12953,4,139,31.15942028985507
13930,12953,5,140,23.57142857142857
13930,12953,6,84,46.42857142857143
13930,12953,7,124,22.58064516129032
13930,12992,1,24,25.0
13930,12992,2,19,15.789473684210526
13930,12992,3,16,18.75
13930,12992,4,18,5.555555555555555
13930,12992,5,15,13.333333333333334
13930,12992,6,15,7.142857142857142
13930,12992,7,19,31.57894736842105
13930,13029,1,20,30.0
13930,13029,2,20,5.0
13930,13029,3,16,12.5
13930,13029,4,16,6.25
13930,13029,5,16,12.5
13930,13029,6,12,27.27272727272727
13930,13029,7,16,18.75
13930,13076,1,15,26.666666666666668
13930,13076,2,14,0.0
13930,13076,3,10,20.0
13930,13076,4,10,30.0
13930,13076,5,12,16.666666666666664
13930,13076,6,10,20.0
13930,13076,7,12,25.0
13930,13184,1,15,20.0
13930,13184,2,15,6.666666666666667
13930,13184,3,12,16.666666666666664
13930,13184,4,12,16.666666666666664
13930,13184,5,12,16.666666666666664
13930,13184,6,12,36.36363636363637
13930,13184,7,12,33.33333333333333
13930,13198,1,56,10.714285714285714
13930,13198,2,46,15.217391304347828
13930,13198,3,36,16.666666666666664
13930,13198,4,43,9.30232558139535
13930,13198,5,41,39.02439024390244
13930,13198,6,34,30.303030303030305
13930,13198,7,45,15.555555555555555
13930,13204,1,81,10.0
13930,13204,2,66,12.121212121212121
13930,13204,3,51,11.76470588235294
13930,13204,4,65,12.307692307692308
13930,13204,5,65,15.384615384615385
13930,13204,6,57,24.561403508771928
13930,13204,7,69,13.043478260869565
13930,13211,1,10,30.0
13930,13211,2,5,20.0
13930,13211,3,8,25.0
13930,13211,4,8,0.0
13930,13211,5,8,25.0
13930,13211,6,4,50.0
13930,13211,7,8,12.5
13930,13230,1,25,24.0
13930,13230,2,20,0.0
13930,13230,3,16,6.25
13930,13230,4,19,21.052631578947366
13930,13230,5,16,12.5
13930,13230,6,13,30.76923076923077
13930,13230,7,20,25.0
13930,13244,1,35,8.571428571428571
13930,13244,2,30,16.666666666666664
13930,13244,3,23,13.043478260869565
13930,13244,4,25,0.0
13930,13244,5,24,16.666666666666664
13930,13244,6,22,23.809523809523807
13930,13244,7,27,11.11111111111111
13930,13282,1,5,40.0
13930,13282,2,5,0.0
13930,13282,3,4,25.0
13930,13282,4,4,25.0
13930,13282,5,4,50.0
13930,13282,6,4,75.0
13930,13282,7,4,50.0
13930,13290,1,5,60.0
13930,13290,2,5,0.0
13930,13290,3,4,25.0
13930,13290,4,4,25.0
13930,13290,5,4,25.0
13930,13290,6,4,50.0
13930,13290,7,4,50.0
13930,13296,1,15,13.333333333333334
13930,13296,2,14,7.142857142857142
13930,13296,3,11,9.090909090909092
13930,13296,4,11,27.27272727272727
13930,13296,5,12,25.0
13930,13296,6,11,36.36363636363637
13930,13296,7,12,41.66666666666667
13930,13303,1,55,16.363636363636363
13930,13303,2,50,14.000000000000002
13930,13303,3,37,21.62162162162162
13930,13303,4,43,9.30232558139535
13930,13303,5,44,13.636363636363635
13930,13303,6,40,25.0
13930,13303,7,44,20.454545454545457
13930,13342,1,70,32.857142857142854
13930,13342,2,60,25.0
13930,13342,3,51,19.607843137254903
13930,13342,4,54,20.37037037037037
13930,13342,5,52,25.0
13930,13342,6,51,31.914893617021278
13930,13342,7,56,30.357142857142854
13930,13367,1,30,20.0
13930,13367,2,26,7.6923076923076925
13930,13367,3,20,10.0
13930,13367,4,23,13.043478260869565
13930,13367,5,20,20.0
13930,13367,6,20,25.0
13930,13367,7,24,16.666666666666664
13930,13459,1,11,9.090909090909092
13930,13459,2,11,0.0
13930,13459,3,8,25.0
13930,13459,4,8,25.0
13930,13459,5,8,37.5
13930,13459,6,8,12.5
13930,13459,7,8,37.5
13930,13485,1,63,23.809523809523807
13930,13485,2,51,13.725490196078432
13930,13485,3,43,23.25581395348837
13930,13485,4,47,29.78723404255319
13930,13485,5,44,22.727272727272727
13930,13485,6,37,32.432432432432435
13930,13485,7,51,21.568627450980394
13930,13486,1,15,13.333333333333334
13930,13486,2,12,16.666666666666664
13930,13486,3,9,0.0
13930,13486,4,9,11.11111111111111
13930,13486,5,9,11.11111111111111
13930,13486,6,9,12.5
13930,13486,7,10,20.0
13930,13487,1,98,17.346938775510203
13930,13487,2,85,23.52941176470588
13930,13487,3,66,25.757575757575758
13930,13487,4,75,36.0
13930,13487,5,68,43.28358208955223
13930,13487,6,65,37.5
13930,13487,7,79,25.31645569620253
13930,13495,1,26,11.538461538461538
13930,13495,2,20,10.0
13930,13495,3,16,18.75
13930,13495,4,21,4.761904761904762
13930,13495,5,21,9.523809523809524
13930,13495,6,17,6.25
13930,13495,7,21,19.047619047619047
13930,13502,3,4,0.0
13930,13502,6,3,66.66666666666666
13930,13577,1,6,16.666666666666664
13930,13577,2,6,0.0
13930,13577,3,4,25.0
13930,13577,4,4,25.0
13930,13577,5,4,25.0
13930,13577,6,4,25.0
13930,13577,7,4,50.0
13930,13830,6,4,50.0
13930,13851,1,40,20.0
13930,13851,2,34,29.411764705882355
13930,13851,3,27,7.4074074074074066
13930,13851,4,31,6.451612903225806
13930,13851,5,28,18.51851851851852
13930,13851,6,24,34.78260869565217
13930,13851,7,32,37.5
13930,13871,1,45,17.77777777777778
13930,13871,2,39,23.076923076923077
13930,13871,3,32,15.625
13930,13871,4,35,11.428571428571429
13930,13871,5,32,34.375
13930,13871,6,28,33.33333333333333
13930,13871,7,36,36.11111111111111
13930,13891,1,5,20.0
13930,13891,2,5,40.0
13930,13891,3,4,50.0
13930,13891,4,4,25.0
13930,13891,5,4,50.0
13930,13891,6,4,50.0
13930,13891,7,4,50.0
13930,13931,1,24,8.333333333333332
13930,13931,2,25,8.0
13930,13931,3,19,26.31578947368421
13930,13931,4,19,10.526315789473683
13930,13931,5,20,25.0
13930,13931,6,19,36.84210526315789
13930,13931,7,17,23.52941176470588
13930,14027,1,11,54.54545454545454
13930,14027,2,6,16.666666666666664
13930,14027,3,4,50.0
13930,14027,4,8,25.0
13930,14027,5,5,20.0
13930,14027,6,5,40.0
13930,14027,7,9,33.33333333333333
13930,14057,1,47,6.382978723404255
13930,14057,2,40,12.5
13930,14057,3,31,19.35483870967742
13930,14057,4,32,15.625
13930,14057,5,36,19.444444444444446
13930,14057,6,35,17.142857142857142
13930,14057,7,36,16.666666666666664
13930,14100,1,74,18.91891891891892
13930,14100,2,67,20.8955223880597
13930,14100,3,50,24.0
13930,14100,4,58,27.586206896551722
13930,14100,5,56,16.071428571428573
13930,14100,6,47,40.42553191489361
13930,14100,7,60,28.333333333333332
13930,14107,1,80,28.749999999999996
13930,14107,2,65,18.461538461538463
13930,14107,3,50,14.000000000000002
13930,14107,4,63,27.419354838709676
13930,14107,5,64,25.396825396825395
13930,14107,6,52,26.53061224489796
13930,14107,7,61,24.59016393442623
13930,14108,1,31,12.903225806451612
13930,14108,2,31,12.903225806451612
13930,14108,3,23,4.3478260869565215
13930,14108,4,23,43.47826086956522
13930,14108,5,25,20.0
13930,14108,6,22,33.33333333333333
13930,14108,7,25,28.000000000000004
13930,14122,1,64,15.625
13930,14122,2,56,14.285714285714285
13930,14122,3,44,6.8181818181818175
13930,14122,4,48,14.583333333333334
13930,14122,5,41,12.195121951219512
13930,14122,6,40,28.205128205128204
13930,14122,7,52,13.461538461538462
13930,14150,1,5,60.0
13930,14150,2,6,16.666666666666664
13930,14150,3,5,0.0
13930,14150,4,5,0.0
13930,14150,5,5,0.0
13930,14150,6,6,40.0
13930,14150,7,6,16.666666666666664
13930,14193,1,5,0.0
13930,14193,2,5,0.0
13930,14193,3,4,25.0
13930,14193,4,4,0.0
13930,14193,5,4,25.0
13930,14193,6,4,25.0
13930,14193,7,4,0.0
13930,14262,1,1,0.0
13930,14262,2,1,0.0
13930,14262,4,1,0.0
13930,14262,5,1,0.0
13930,14262,6,1,0.0
13930,14262,7,1,0.0
13930,14307,1,21,33.33333333333333
13930,14307,2,19,36.84210526315789
13930,14307,3,17,35.294117647058826
13930,14307,4,17,17.647058823529413
13930,14307,5,17,35.294117647058826
13930,14307,6,16,53.333333333333336
13930,14307,7,17,47.05882352941176
13930,14321,1,30,23.333333333333332
13930,14321,2,25,16.0
13930,14321,3,20,5.0
13930,14321,4,23,13.043478260869565
13930,14321,5,24,16.666666666666664
13930,14321,6,19,42.10526315789473
13930,14321,7,24,29.166666666666668
13930,14457,1,15,13.333333333333334
13930,14457,2,11,18.181818181818183
13930,14457,3,8,0.0
13930,14457,4,11,0.0
13930,14457,5,8,12.5
13930,14457,6,9,25.0
13930,14457,7,12,33.33333333333333
13930,14492,1,51,15.686274509803921
13930,14492,2,40,25.0
13930,14492,3,32,9.375
13930,14492,4,40,20.0
13930,14492,5,33,21.21212121212121
13930,14492,6,29,24.137931034482758
13930,14492,7,41,14.634146341463413
13930,14520,1,5,20.0
13930,14520,2,5,0.0
13930,14520,3,5,20.0
13930,14520,4,5,20.0
13930,14520,5,5,0.0
13930,14520,6,5,25.0
13930,14520,7,5,20.0
13930,14524,1,33,24.242424242424242
13930,14524,2,28,7.142857142857142
13930,14524,3,23,17.391304347826086
13930,14524,4,26,23.076923076923077
13930,14524,5,23,26.08695652173913
13930,14524,6,20,15.789473684210526
13930,14524,7,28,32.142857142857146
13930,14570,1,5,40.0
13930,14570,2,5,0.0
13930,14570,3,4,25.0
13930,14570,4,4,50.0
13930,14570,5,4,50.0
13930,14570,6,4,75.0
13930,14570,7,4,0.0
13930,14574,1,20,15.0
13930,14574,2,20,5.0
13930,14574,3,16,25.0
13930,14574,4,16,37.5
13930,14574,5,16,18.75
13930,14574,6,13,23.076923076923077
13930,14574,7,16,18.75
13930,14576,1,37,24.324324324324326
13930,14576,2,32,12.5
13930,14576,3,27,14.814814814814813
13930,14576,4,28,17.857142857142858
13930,14576,5,26,7.6923076923076925
13930,14576,6,21,40.0
13930,14576,7,30,20.0
13930,14633,1,15,20.0
13930,14633,2,10,50.0
13930,14633,3,8,12.5
13930,14633,4,11,27.27272727272727
13930,14633,5,8,12.5
13930,14633,6,8,28.57142857142857
13930,14633,7,12,25.0
13930,14635,1,31,12.903225806451612
13930,14635,2,27,7.4074074074074066
13930,14635,3,20,10.0
13930,14635,4,24,4.166666666666666
13930,14635,5,25,0.0
13930,14635,6,17,17.647058823529413
13930,14635,7,25,8.0
13930,14679,1,48,18.75
13930,14679,2,41,9.75609756097561
13930,14679,3,30,16.666666666666664
13930,14679,4,39,33.33333333333333
13930,14679,5,37,16.216216216216218
13930,14679,6,34,35.294117647058826
13930,14679,7,41,24.390243902439025
13930,14683,1,30,23.333333333333332
13930,14683,2,21,19.047619047619047
13930,14683,3,16,25.0
13930,14683,4,23,17.391304347826086
13930,14683,5,20,15.0
13930,14683,6,17,25.0
13930,14683,7,24,25.0
13930,14685,1,20,15.789473684210526
13930,14685,2,20,15.0
13930,14685,3,15,40.0
13930,14685,4,16,12.5
13930,14685,5,16,31.25
13930,14685,6,16,31.25
13930,14685,7,16,18.75
13930,14696,1,34,32.35294117647059
13930,14696,2,35,14.285714285714285
13930,14696,3,28,3.571428571428571
13930,14696,4,28,17.857142857142858
13930,14696,5,26,11.538461538461538
13930,14696,6,27,32.0
13930,14696,7,28,39.285714285714285
13930,14711,1,10,0.0
13930,14711,2,5,40.0
13930,14711,3,4,25.0
13930,14711,4,8,50.0
13930,14711,5,10,30.0
13930,14711,6,8,25.0
13930,14711,7,8,12.5
13930,14730,1,41,12.195121951219512
13930,14730,2,35,5.714285714285714
13930,14730,3,27,7.4074074074074066
13930,14730,4,31,0.0
13930,14730,5,33,15.151515151515152
13930,14730,6,25,29.166666666666668
13930,14730,7,30,13.333333333333334
13930,14747,1,89,11.235955056179774
13930,14747,2,85,11.76470588235294
13930,14747,3,66,9.230769230769232
13930,14747,4,69,14.492753623188406
13930,14747,5,67,21.21212121212121
13930,14747,6,62,32.25806451612903
13930,14747,7,71,14.084507042253522
13930,14771,1,85,23.52941176470588
13930,14771,2,82,15.853658536585366
13930,14771,3,62,17.741935483870968
13930,14771,4,66,13.636363636363635
13930,14771,5,70,24.285714285714285
13930,14771,6,57,35.08771929824561
13930,14771,7,68,29.411764705882355
13930,14783,1,30,20.0
13930,14783,2,25,12.0
13930,14783,3,22,13.636363636363635
13930,14783,4,21,19.047619047619047
13930,14783,5,23,17.391304347826086
13930,14783,6,17,41.17647058823529
13930,14783,7,23,13.043478260869565
13930,14831,1,5,40.0
13930,14831,2,5,0.0
13930,14831,3,4,0.0
13930,14831,4,4,0.0
13930,14831,5,4,0.0
13930,14831,6,4,25.0
13930,14831,7,4,0.0
13930,14843,1,11,27.27272727272727
13930,14843,2,7,14.285714285714285
13930,14843,3,5,20.0
13930,14843,4,8,25.0
13930,14843,5,8,12.5
13930,14843,6,4,25.0
13930,14843,7,8,25.0
13930,14869,1,45,26.666666666666668
13930,14869,2,40,10.0
13930,14869,3,32,12.5
13930,14869,4,35,23.52941176470588
13930,14869,5,32,18.75
13930,14869,6,25,36.0
13930,14869,7,35,22.857142857142858
13930,14877,1,5,0.0
13930,14877,2,5,20.0
13930,14877,3,4,25.0
13930,14877,4,4,50.0
13930,14877,5,4,25.0
13930,14877,6,4,50.0
13930,14877,7,4,50.0
13930,14893,1,20,15.0
13930,14893,2,20,10.0
13930,14893,3,16,18.75
13930,14893,4,16,18.75
13930,14893,5,16,25.0
13930,14893,6,13,38.46153846153847
13930,14893,7,16,25.0
13930,14908,1,35,31.428571428571427
13930,14908,2,31,12.903225806451612
13930,14908,3,23,8.695652173913043
13930,14908,4,26,30.76923076923077
13930,14908,5,28,28.57142857142857
13930,14908,6,19,31.57894736842105
13930,14908,7,28,14.285714285714285
13930,14952,1,10,0.0
13930,14952,2,10,10.0
13930,14952,3,7,14.285714285714285
13930,14952,4,7,71.42857142857143
13930,14952,5,8,25.0
13930,14952,6,7,0.0
13930,14952,7,8,25.0
13930,14986,1,5,0.0
13930,14986,2,5,20.0
13930,14986,3,4,0.0
13930,14986,4,4,50.0
13930,14986,5,4,0.0
13930,14986,6,4,25.0
13930,14986,7,4,25.0
13930,15016,1,44,15.909090909090908
13930,15016,2,41,7.317073170731707
13930,15016,3,30,20.0
13930,15016,4,33,6.0606060606060606
13930,15016,5,32,21.875
13930,15016,6,27,32.0
13930,15016,7,33,18.181818181818183
13930,15041,5,3,66.66666666666666
13930,15041,6,3,33.33333333333333
13930,15048,1,5,20.0
13930,15048,2,5,0.0
13930,15048,3,4,0.0
13930,15048,4,4,0.0
13930,15048,5,4,25.0
13930,15048,6,4,0.0
13930,15048,7,4,25.0
13930,15096,1,36,25.0
13930,15096,2,30,10.0
13930,15096,3,23,4.3478260869565215
13930,15096,4,27,25.925925925925924
13930,15096,5,25,12.0
13930,15096,6,20,31.57894736842105
13930,15096,7,29,24.137931034482758
13930,15304,1,37,21.62162162162162
13930,15304,2,30,3.3333333333333335
13930,15304,3,24,12.5
13930,15304,4,32,12.5
13930,15304,5,25,28.000000000000004
13930,15304,6,24,37.5
13930,15304,7,33,15.151515151515152
13930,15370,1,30,13.333333333333334
13930,15370,2,25,12.0
13930,15370,3,20,10.0
13930,15370,4,23,8.695652173913043
13930,15370,5,20,10.0
13930,15370,6,20,33.33333333333333
13930,15370,7,24,12.5
13930,15376,1,10,20.0
13930,15376,2,10,0.0
13930,15376,3,8,12.5
13930,15376,4,8,0.0
13930,15376,5,8,25.0
13930,15376,6,8,37.5
13930,15376,7,8,12.5
13930,15380,1,42,26.190476190476193
13930,15380,2,32,9.375
13930,15380,3,23,26.08695652173913
13930,15380,4,30,26.666666666666668
13930,15380,5,28,21.428571428571427
13930,15380,6,25,33.33333333333333
13930,15380,7,33,27.27272727272727
13930,15412,1,35,11.428571428571429
13930,15412,2,26,7.6923076923076925
13930,15412,3,22,13.636363636363635
13930,15412,4,26,26.923076923076923
13930,15412,5,28,21.428571428571427
13930,15412,6,26,33.33333333333333
13930,15412,7,28,28.57142857142857
13930,15624,1,1,100.0
13930,15624,2,1,0.0
13930,15624,6,4,50.0
13930,15919,1,25,16.0
13930,15919,2,14,14.285714285714285
13930,15919,3,15,13.333333333333334
13930,15919,4,18,22.22222222222222
13930,15919,5,16,12.5
13930,15919,6,12,33.33333333333333
13930,15919,7,20,20.0
13931,10397,1,46,6.521739130434782
13931,10397,2,38,5.263157894736842
13931,10397,3,30,3.3333333333333335
13931,10397,4,38,10.526315789473683
13931,10397,5,37,10.81081081081081
13931,10397,6,28,7.142857142857142
13931,10397,7,36,11.11111111111111
13931,10693,1,5,20.0
13931,10693,2,5,0.0
13931,10693,3,4,0.0
13931,10693,4,4,0.0
13931,10693,5,4,0.0
13931,10693,6,4,0.0
13931,10693,7,8,0.0
13931,10721,1,10,10.0
13931,10721,2,10,30.0
13931,10721,3,8,25.0
13931,10721,4,8,28.57142857142857
13931,10721,5,8,12.5
13931,10721,6,12,8.333333333333332
13931,10721,7,8,12.5
13931,10821,1,25,0.0
13931,10821,2,20,5.0
13931,10821,3,16,25.0
13931,10821,4,20,25.0
13931,10821,5,20,0.0
13931,10821,6,16,6.25
13931,10821,7,20,5.0
13931,11057,1,36,8.333333333333332
13931,11057,2,31,6.451612903225806
13931,11057,3,28,7.142857142857142
13931,11057,4,31,9.67741935483871
13931,11057,5,28,14.285714285714285
13931,11057,6,28,35.714285714285715
13931,11057,7,32,9.375
13931,11259,6,4,0.0
13931,11259,7,4,0.0
13931,11278,1,15,20.0
13931,11278,2,15,13.333333333333334
13931,11278,3,11,27.27272727272727
13931,11278,4,12,33.33333333333333
13931,11278,5,12,25.0
13931,11278,6,12,25.0
13931,11278,7,12,0.0
13931,11292,1,10,20.0
13931,11292,2,10,30.0
13931,11292,3,8,12.5
13931,11292,4,8,0.0
13931,11292,5,8,0.0
13931,11292,6,8,12.5
13931,11292,7,8,0.0
13931,11298,1,16,50.0
13931,11298,2,10,10.0
13931,11298,3,8,37.5
13931,11298,4,11,0.0
13931,11298,5,12,18.181818181818183
13931,11298,6,8,37.5
13931,11298,7,12,41.66666666666667
13931,11433,1,12,25.0
13931,11433,2,11,0.0
13931,11433,3,8,0.0
13931,11433,4,10,40.0
13931,11433,5,10,30.0
13931,11433,6,7,28.57142857142857
13931,11433,7,10,10.0
13931,11618,1,6,0.0
13931,11618,2,6,0.0
13931,11618,3,4,0.0
13931,11618,4,5,20.0
13931,11618,5,4,0.0
13931,11618,6,4,0.0
13931,11618,7,5,0.0
13931,11697,1,5,0.0
13931,11697,2,1,0.0
13931,11697,3,1,100.0
13931,11697,4,4,25.0
13931,11697,5,4,0.0
13931,11697,6,4,25.0
13931,11697,7,4,25.0
13931,12264,1,12,0.0
13931,12264,2,13,7.6923076923076925
13931,12264,3,8,0.0
13931,12264,4,8,12.5
13931,12264,5,10,0.0
13931,12264,6,6,0.0
13931,12264,7,12,0.0
13931,12478,1,10,0.0
13931,12478,2,10,10.0
13931,12478,3,8,12.5
13931,12478,4,8,25.0
13931,12478,5,8,12.5
13931,12478,6,8,0.0
13931,12478,7,8,0.0
13931,12953,1,27,14.814814814814813
13931,12953,2,27,14.814814814814813
13931,12953,3,22,18.181818181818183
13931,12953,4,21,28.57142857142857
13931,12953,5,21,9.523809523809524
13931,12953,6,8,25.0
13931,12953,7,21,30.0
13931,13204,1,11,18.181818181818183
13931,13204,2,6,0.0
13931,13204,3,5,0.0
13931,13204,4,12,33.33333333333333
13931,13204,5,8,12.5
13931,13204,6,8,12.5
13931,13204,7,12,0.0
13931,13232,1,10,20.0
13931,13232,2,10,11.11111111111111
13931,13232,3,8,12.5
13931,13232,4,8,37.5
13931,13232,5,8,25.0
13931,13232,6,4,0.0
13931,13232,7,8,25.0
13931,13303,1,5,20.0
13931,13303,2,5,0.0
13931,13303,3,4,0.0
13931,13303,4,4,0.0
13931,13303,5,4,25.0
13931,13303,6,4,0.0
13931,13303,7,4,0.0
13931,13930,1,24,4.166666666666666
13931,13930,2,25,32.0
13931,13930,3,19,15.789473684210526
13931,13930,4,19,10.526315789473683
13931,13930,5,20,20.0
13931,13930,6,19,21.052631578947366
13931,13930,7,17,35.294117647058826
13931,14100,1,18,5.555555555555555
13931,14100,2,14,14.285714285714285
13931,14100,3,12,8.333333333333332
13931,14100,4,15,13.333333333333334
13931,14100,5,15,13.333333333333334
13931,14100,6,12,8.333333333333332
13931,14100,7,16,12.5
13931,15016,6,4,0.0
13933,11697,1,1,0.0
13933,11697,2,1,0.0
13933,11697,4,4,50.0
13933,11697,7,4,25.0
13933,13204,1,5,0.0
13933,13204,2,1,0.0
13933,13204,4,4,25.0
13933,13204,5,4,0.0
13933,13204,6,4,25.0
13933,13204,7,4,0.0
13964,11292,1,5,20.0
13964,11292,2,5,20.0
13964,11292,3,4,0.0
13964,11292,4,4,0.0
13964,11292,5,4,0.0
13964,11292,6,4,0.0
13964,11292,7,4,25.0
13964,14771,1,5,0.0
13964,14771,2,5,20.0
13964,14771,3,4,25.0
13964,14771,4,4,0.0
13964,14771,5,4,0.0
13964,14771,6,4,0.0
13964,14771,7,4,0.0
13970,10299,1,5,0.0
13970,10299,2,5,20.0
13970,10299,3,4,0.0
13970,10299,4,4,0.0
13970,10299,5,4,0.0
13970,10299,6,4,25.0
13970,10299,7,4,0.0
14004,11292,1,5,20.0
14004,11292,5,4,0.0
14004,12889,4,4,50.0
14004,12889,7,4,0.0
14004,14107,1,5,40.0
14004,14107,5,2,50.0
14025,14761,1,1,0.0
14025,14761,4,4,25.0
14025,14761,7,4,0.0
14027,10158,1,5,40.0
14027,10158,2,6,16.666666666666664
14027,10158,3,5,0.0
14027,10158,4,8,0.0
14027,10158,5,4,0.0
14027,10158,6,8,12.5
14027,10158,7,8,37.5
14027,10397,1,52,26.923076923076923
14027,10397,2,43,13.953488372093023
14027,10397,3,34,5.88235294117647
14027,10397,4,38,13.157894736842104
14027,10397,5,42,16.666666666666664
14027,10397,6,35,5.714285714285714
14027,10397,7,38,7.894736842105263
14027,10431,1,5,0.0
14027,10431,4,4,25.0
14027,10431,5,4,25.0
14027,10431,7,4,25.0
14027,10529,1,5,20.0
14027,10529,2,1,0.0
14027,10529,4,4,0.0
14027,10529,5,4,0.0
14027,10529,6,4,0.0
14027,10529,7,4,0.0
14027,10693,1,5,0.0
14027,10693,2,5,20.0
14027,10693,3,4,25.0
14027,10693,4,4,25.0
14027,10693,5,4,25.0
14027,10693,6,4,50.0
14027,10693,7,4,25.0
14027,10721,1,16,50.0
14027,10721,2,16,56.25
14027,10721,3,12,58.333333333333336
14027,10721,4,12,66.66666666666666
14027,10721,5,12,50.0
14027,10721,6,8,12.5
14027,10721,7,16,75.0
14027,10821,1,15,13.333333333333334
14027,10821,2,15,0.0
14027,10821,3,12,0.0
14027,10821,4,12,16.666666666666664
14027,10821,5,12,8.333333333333332
14027,10821,6,12,8.333333333333332
14027,10821,7,12,16.666666666666664
14027,11057,1,17,11.76470588235294
14027,11057,2,16,0.0
14027,11057,3,12,25.0
14027,11057,4,15,13.333333333333334
14027,11057,5,12,16.666666666666664
14027,11057,6,12,0.0
14027,11057,7,16,25.0
14027,11278,1,16,43.75
14027,11278,2,16,20.0
14027,11278,3,12,50.0
14027,11278,4,12,25.0
14027,11278,5,16,31.25
14027,11278,6,8,25.0
14027,11278,7,16,50.0
14027,11298,1,11,50.0
14027,11298,2,10,30.0
14027,11298,3,8,12.5
14027,11298,4,11,27.27272727272727
14027,11298,5,8,42.857142857142854
14027,11298,6,8,28.57142857142857
14027,11298,7,12,41.66666666666667
14027,11433,1,5,0.0
14027,11433,2,5,0.0
14027,11433,3,4,0.0
14027,11433,4,4,0.0
14027,11433,5,4,25.0
14027,11433,6,4,25.0
14027,11433,7,4,0.0
14027,11618,1,35,8.571428571428571
14027,11618,2,36,11.11111111111111
14027,11618,3,28,17.857142857142858
14027,11618,4,28,25.0
14027,11618,5,28,21.428571428571427
14027,11618,6,20,31.57894736842105
14027,11618,7,28,7.142857142857142
14027,12197,1,19,26.31578947368421
14027,12197,2,15,6.666666666666667
14027,12197,3,15,0.0
14027,12197,4,16,18.75
14027,12197,5,16,6.666666666666667
14027,12197,6,16,12.5
14027,12197,7,16,12.5
14027,12264,1,1,0.0
14027,12264,2,1,0.0
14027,12264,4,1,100.0
14027,12264,5,1,100.0
14027,12264,6,1,0.0
14027,12264,7,1,0.0
14027,12266,1,1,0.0
14027,12266,2,1,0.0
14027,12266,4,1,100.0
14027,12266,5,1,100.0
14027,12266,6,1,0.0
14027,12266,7,1,0.0
14027,12391,1,15,33.33333333333333
14027,12391,2,15,6.666666666666667
14027,12391,3,12,0.0
14027,12391,4,12,16.666666666666664
14027,12391,5,12,8.333333333333332
14027,12391,6,8,0.0
14027,12391,7,12,8.333333333333332
14027,12478,1,26,11.538461538461538
14027,12478,2,21,14.285714285714285
14027,12478,3,21,14.285714285714285
14027,12478,4,20,20.0
14027,12478,5,20,10.0
14027,12478,6,20,10.526315789473683
14027,12478,7,20,20.0
14027,12953,1,30,10.0
14027,12953,2,26,7.6923076923076925
14027,12953,3,20,5.0
14027,12953,4,24,26.08695652173913
14027,12953,5,24,12.5
14027,12953,6,16,6.25
14027,12953,7,24,25.0
14027,13204,1,10,10.0
14027,13204,2,10,10.0
